"kementerian_nama","program","unit_organisasi","kegiatan","unit_eselon2","fungsi","subfungsi","output_program","output","satuan","dijumlahkan","multiyears","jns_output","rab","tor","sasaran_kegiatan","sasaran_program","sasaran_strategis","suboutput","komponen","jns_komponen","type_komponen","indikasi_pbj","satuan_komponen","kewenangan","propinsi","kabupaten","nawacita","janpres","tematiks","pb","pn","pp","kp","pro_pn","pns","pps","kps","pro_pns","kerangka_regulasi","alokasi_rp","alokasi_pnbp","alokasi_blu","alokasi_pln","alokasi_rmp","alokasi_pdn","alokasi_hibah","alokasi_ph","alokasi_hn","alokasi_sbsn","alokasi_total","alokasi_1","alokasi_2","alokasi_3"
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4033-Pembinaan, Pengawasan dan Pengusahaan Aneka Energi Baru Terbarukan","02-Direktorat Aneka Energi Baru dan Energi Terbarukan","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Energi Baru dan Terbarukan yang Berkelanjutan dan Optimal","015-Layanan Bidang Aneka Energi Baru dan Energi Terbarukan","21-Rekomendasi","true","false","Reguler Baru Renstra","4033.015--RAB 2020 - Layanan Bidang Aneka EBT.pdf","4033.015--TOR 2020 - Layanan Bidang Aneka EBT .pdf","02-Terlaksananya Layanan Bidang Aneka Energi Baru dan Energi Terbarukan","04-Meningkatnya Kemandirian dan Ketahanan Energi Nasional Sektor EBTKE","05-Meningkatnya Kemandirian dan Ketahanan Energi Nasional","005-Layanan Implementasi Pengembangan Aneka Energi Baru dan Energi Terbarukan","061-Pelaksanaan Bimbingan Teknis Untuk Pengelola Pembangkit Aneka EBT","Utama","NON OPS","Swakelola","Rekomendasi","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",664701,0,0,0,0,0,0,0,0,0,664701,698701,734701,749601
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4033-Pembinaan, Pengawasan dan Pengusahaan Aneka Energi Baru Terbarukan","02-Direktorat Aneka Energi Baru dan Energi Terbarukan","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Energi Baru dan Terbarukan yang Berkelanjutan dan Optimal","015-Layanan Bidang Aneka Energi Baru dan Energi Terbarukan","21-Rekomendasi","true","false","Reguler Baru Renstra","4033.015--RAB 2020 - Layanan Bidang Aneka EBT.pdf","4033.015--TOR 2020 - Layanan Bidang Aneka EBT .pdf","02-Terlaksananya Layanan Bidang Aneka Energi Baru dan Energi Terbarukan","04-Meningkatnya Kemandirian dan Ketahanan Energi Nasional Sektor EBTKE","05-Meningkatnya Kemandirian dan Ketahanan Energi Nasional","005-Layanan Implementasi Pengembangan Aneka Energi Baru dan Energi Terbarukan","062-Penyusunan Dokumen Persiapan Perencanaan KPBU untuk Infrastruktur Ketenagalistrikan Berbasis EBT","Utama","NON OPS","Swakelola","Rekomendasi","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",708925,0,0,0,0,0,0,0,0,0,708925,754925,797925,837925
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4033-Pembinaan, Pengawasan dan Pengusahaan Aneka Energi Baru Terbarukan","02-Direktorat Aneka Energi Baru dan Energi Terbarukan","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Energi Baru dan Terbarukan yang Berkelanjutan dan Optimal","999-Output Cadangan","1-Cadangan","false",,,"","","02-Terlaksananya Layanan Bidang Aneka Energi Baru dan Energi Terbarukan","04-Meningkatnya Kemandirian dan Ketahanan Energi Nasional Sektor EBTKE","05-Meningkatnya Kemandirian dan Ketahanan Energi Nasional","001-Output Cadangan","051-Output Cadangan",,"NON OPS",,,,"","","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","014-Standar Kinerja Energi Minimum (SKEM) dan Label Hemat Energi pada Peralatan Pemanfaat Energi","3-Draft SKEM","false","false","Prioritas Baru Policy","4034.014--RAB 2020--Standar Kinerja Energi Minimum (SKEM) dan Label Hemat Energi pada Peralatan Pemanfaat Energi.pdf","4034.014--TOR 2020--Standar Kinerja Energi Minimum (SKEM) dan Label Hemat Energi pada Peralatan Pemanfaat Energi.pdf","04-Terlaksananya Standarisasi Kinerja Energi Minimum (SKEM) dan Label Hemat Energi pada Peralatan Pemanfaat Energi","04-Meningkatnya Kemandirian dan Ketahanan Energi Nasional Sektor EBTKE","05-Meningkatnya Kemandirian dan Ketahanan Energi Nasional","001-Mandatori Penerapan Standar Kinerja Energi Minimum (SKEM) dan Label Tanda Hemat Energi pada Peralatan Pemanfaat Energi  : Dispenser, Setrika Listrik dan Showcase","051-Melakukan  Standar Kinerja Energi Minimum (SKEM) Dan Label Tanda Hemat Energi Pada Peralatan Pemanfaat Energi ","Utama","NON OPS","Kombinasi","Draft SKEM","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","04-Ketahanan Pangan, Air, Energi dan Lingkungan Hidup ","03-Pemenuhan Kebutuhan Energi dengan mengutamakan Peningkatan Energi Baru dan Terbarukan (EBT)","04-Peningkatan Implementasi Efisiensi Energi","02-Penetapan dan Implementasi Standar Kinerja Energi Minimum ","","","","","Ya",691682,0,0,0,0,0,0,0,0,0,691682,721682,751682,781682
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","016-Penurunan Intensitas Energi Final","0.9-SBM/Miliyar Rp","true","false","Reguler Baru Renstra","4034.016--RAB 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun)-rev1.pdf","4034.016--TOR 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun).pdf","02-Terlaksananya Penurunan Intensitas Energi Final","03-Meningkatnya Layanan Sektor EBTKE yang optimal","04-Layanan Sektor ESDM yang Optimal","001-Tanpa Sub Output","051-Penyusunan Draft SNI di Bidang Konservasi Energi","Utama","NON OPS","Swakelola","Draft","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",889086,0,0,0,0,0,0,0,0,0,889086,919.09,939.09,959.09
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","016-Penurunan Intensitas Energi Final","0.9-SBM/Miliyar Rp","true","false","Reguler Baru Renstra","4034.016--RAB 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun)-rev1.pdf","4034.016--TOR 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun).pdf","02-Terlaksananya Penurunan Intensitas Energi Final","03-Meningkatnya Layanan Sektor EBTKE yang optimal","04-Layanan Sektor ESDM yang Optimal","001-Tanpa Sub Output","052-Penyusunan Standar Kompetensi Kerja Nasional Indonesia di Bidang Konservasi Energi","Utama","NON OPS","Swakelola","Draft","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",212690,0,0,0,0,0,0,0,0,0,212690,242690,262690,282690
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","016-Penurunan Intensitas Energi Final","0.9-SBM/Miliyar Rp","true","false","Reguler Baru Renstra","4034.016--RAB 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun)-rev1.pdf","4034.016--TOR 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun).pdf","02-Terlaksananya Penurunan Intensitas Energi Final","03-Meningkatnya Layanan Sektor EBTKE yang optimal","04-Layanan Sektor ESDM yang Optimal","001-Tanpa Sub Output","054-Updating Data Dan Informasi Konservasi Energi ","Utama","NON OPS","Swakelola","Dokumen","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",931618,0,0,0,0,0,0,0,0,0,931618,961618,981618,1011618
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","016-Penurunan Intensitas Energi Final","0.9-SBM/Miliyar Rp","true","false","Reguler Baru Renstra","4034.016--RAB 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun)-rev1.pdf","4034.016--TOR 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun).pdf","02-Terlaksananya Penurunan Intensitas Energi Final","03-Meningkatnya Layanan Sektor EBTKE yang optimal","04-Layanan Sektor ESDM yang Optimal","001-Tanpa Sub Output","055-Sinkronisasi Dan Konsultasi Dalam Rangka Percepatan Penerapan Konservasi Energi ","Utama","NON OPS","Swakelola","Dokumen","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",499668,0,0,0,0,0,0,0,0,0,499668,519668,539668,569668
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","016-Penurunan Intensitas Energi Final","0.9-SBM/Miliyar Rp","true","false","Reguler Baru Renstra","4034.016--RAB 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun)-rev1.pdf","4034.016--TOR 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun).pdf","02-Terlaksananya Penurunan Intensitas Energi Final","03-Meningkatnya Layanan Sektor EBTKE yang optimal","04-Layanan Sektor ESDM yang Optimal","001-Tanpa Sub Output","056-Inventarisasi Program Dan Kebijakan Kementerian/lembaga Dalam Rangka Sinkronisasi Implementasi RUEN Bidang Konservasi Energi ","Utama","NON OPS","Swakelola","Dokumen","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",698329,0,0,0,0,0,0,0,0,0,698329,728329,748329,768329
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","016-Penurunan Intensitas Energi Final","0.9-SBM/Miliyar Rp","true","false","Reguler Baru Renstra","4034.016--RAB 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun)-rev1.pdf","4034.016--TOR 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun).pdf","02-Terlaksananya Penurunan Intensitas Energi Final","03-Meningkatnya Layanan Sektor EBTKE yang optimal","04-Layanan Sektor ESDM yang Optimal","001-Tanpa Sub Output","057-Pengawasan Kepatuhan Labelisasi Tanda Hemat Energi Pada Peralatan Rumah Tangga ","Utama","NON OPS","Swakelola","Dokumen","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",1462798,0,0,0,0,0,0,0,0,0,1462798,1652798,1722798,1812798
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","016-Penurunan Intensitas Energi Final","0.9-SBM/Miliyar Rp","true","false","Reguler Baru Renstra","4034.016--RAB 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun)-rev1.pdf","4034.016--TOR 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun).pdf","02-Terlaksananya Penurunan Intensitas Energi Final","03-Meningkatnya Layanan Sektor EBTKE yang optimal","04-Layanan Sektor ESDM yang Optimal","001-Tanpa Sub Output","058-Pengawasan Kepatuhan Penerapan Sistem Manajemen Energi ","Utama","NON OPS","Swakelola","Dokumen","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",1607284,0,0,0,0,0,0,0,0,0,1607284,1757284,1867284,1927284
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","016-Penurunan Intensitas Energi Final","0.9-SBM/Miliyar Rp","true","false","Reguler Baru Renstra","4034.016--RAB 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun)-rev1.pdf","4034.016--TOR 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun).pdf","02-Terlaksananya Penurunan Intensitas Energi Final","03-Meningkatnya Layanan Sektor EBTKE yang optimal","04-Layanan Sektor ESDM yang Optimal","001-Tanpa Sub Output","059-Pelaksanaan Bimbingan Teknis dan Penyuluhan Konservasi Energi ","Utama","NON OPS","Swakelola","Dokumen","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",767762,0,0,0,0,0,0,0,0,0,767762,817762,847762,885762
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","016-Penurunan Intensitas Energi Final","0.9-SBM/Miliyar Rp","true","false","Reguler Baru Renstra","4034.016--RAB 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun)-rev1.pdf","4034.016--TOR 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun).pdf","02-Terlaksananya Penurunan Intensitas Energi Final","03-Meningkatnya Layanan Sektor EBTKE yang optimal","04-Layanan Sektor ESDM yang Optimal","001-Tanpa Sub Output","060-Kerjasama Bidang Konservasi Energi","Utama","NON OPS","Swakelola","Dokumen","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",1338893,0,0,0,0,0,0,0,0,0,1338893,1418893,1498893,1558893
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","016-Penurunan Intensitas Energi Final","0.9-SBM/Miliyar Rp","true","false","Reguler Baru Renstra","4034.016--RAB 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun)-rev1.pdf","4034.016--TOR 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun).pdf","02-Terlaksananya Penurunan Intensitas Energi Final","03-Meningkatnya Layanan Sektor EBTKE yang optimal","04-Layanan Sektor ESDM yang Optimal","001-Tanpa Sub Output","062-Penyusunan Persyaratan, Kriteria Insentif dan Tata Cara Pengenaan Disinsentif Konservasi Energi","Utama","NON OPS","Swakelola","rekomendasi","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",969916,0,0,0,0,0,0,0,0,0,969916,999916,1221916,1341916
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","016-Penurunan Intensitas Energi Final","0.9-SBM/Miliyar Rp","true","false","Reguler Baru Renstra","4034.016--RAB 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun)-rev1.pdf","4034.016--TOR 2020--Intensitas Energi Final (Penurunan Rata-Rata 1 Persen per tahun).pdf","02-Terlaksananya Penurunan Intensitas Energi Final","03-Meningkatnya Layanan Sektor EBTKE yang optimal","04-Layanan Sektor ESDM yang Optimal","001-Tanpa Sub Output","063-Apresiasi Keberhasilan Pengelola Gedung dan Industri dalam Bidang Efisiensi Energi","Utama","NON OPS","Swakelola","Laporan","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",2720734,0,0,0,0,0,0,0,0,0,2720734,2920734,3120734,3420734
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","017-Penurunan Emisi CO2","82.74-Juta Ton CO2","true","false","Reguler Baru Renstra","4034.017--RAB 2020--Penurunan Emisi CO2.pdf","4034.017--TOR 2020--Penurunan Emisi CO2.pdf","03-Terlaksananya Reduksi Emisi GRK Sektor Energi        ","04-Meningkatnya Kemandirian dan Ketahanan Energi Nasional Sektor EBTKE","05-Meningkatnya Kemandirian dan Ketahanan Energi Nasional","001-Tanpa Sub Output","056-Monitoring dan Evaluasi Reduksi Emisi CO2 di Sektor Energi","Utama","NON OPS","Swakelola","Laporan","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",1007076,0,0,0,0,0,0,0,0,0,1007076,1157076,1297076,1387076
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","018-Investasi di Bidang Konservasi Energi","100-Persen","true","false","Reguler Baru Renstra","4034.018--RAB 2020--Investasi di Bidang Konservasi Energi.pdf","4034.018--TOR 2020--Investasi di Bidang Konservasi Energi.pdf","01-Tercapaianya Investasi di Bidang Konservasi Energi","01-Meningkatnya optimalisasi kontribusi sektor EBTKE","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-Tanpa Sub Output","051-Pemantauan Investasi pada Project Efisiensi Energi","Utama","NON OPS","Swakelola","Laporan","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",69887,0,0,0,0,0,0,0,0,0,69887,100000,100000,100000
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","018-Investasi di Bidang Konservasi Energi","100-Persen","true","false","Reguler Baru Renstra","4034.018--RAB 2020--Investasi di Bidang Konservasi Energi.pdf","4034.018--TOR 2020--Investasi di Bidang Konservasi Energi.pdf","01-Tercapaianya Investasi di Bidang Konservasi Energi","01-Meningkatnya optimalisasi kontribusi sektor EBTKE","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-Tanpa Sub Output","052-Promosi Investasi Bidang Konservasi Energi","Utama","NON OPS","Swakelola","laporan","Pusat","00-Pusat","0000-Pusat","","","004 - Mitigasi perubahan Iklim","00-Bukan prioritas bidang","","","","","","","","","Tidak",1092549,0,0,0,0,0,0,0,0,0,1092549,1252436,1342436,1452436
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.15.12-Program Pengelolaan Energi Baru Terbarukan Dan Konservasi Energi","15-Ditjen Energi Baru Terbarukan dan Konservasi Energi","4034-Pembinaan, Penerapan dan Pengawasan Konservasi Energi","03-Direktorat Konservasi Energi","EKONOMI","BAHAN BAKAR DAN ENERGI","02-Konservasi Energi yang Berkelanjutan","999-Output Cadangan","1-Cadangan","false",,,"","","02-Terlaksananya Penurunan Intensitas Energi Final","03-Meningkatnya Layanan Sektor EBTKE yang optimal","04-Layanan Sektor ESDM yang Optimal","001-Output Cadangan","051-Output Cadangan",,"NON OPS",,,,"","","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
